"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
"13232",34,"blue-collar","married","basic.6y","unknown","no","no","cellular","jul","wed",727,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
"19324",46,"blue-collar","married","basic.9y","no","no","no","cellular","aug","wed",1044,2,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"yes"
"14178",30,"blue-collar","married","high.school","unknown","yes","no","cellular","jul","mon",1153,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
"2276",32,"admin.","single","university.degree","unknown","no","no","telephone","may","tue",1346,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"yes"
"39665",40,"admin.","single","basic.9y","no","yes","no","cellular","may","thu",234,1,3,3,"success",-1.8,93.876,-40,0.683,5008.7,"yes"
"38082",70,"admin.","married","basic.4y","no","yes","yes","cellular","sep","tue",91,1,3,1,"success",-3.4,92.379,-29.8,0.77,5017.5,"yes"
"39233",29,"blue-collar","single","professional.course","no","no","yes","cellular","mar","tue",207,2,999,1,"failure",-1.8,93.369,-34.8,0.652,5008.7,"yes"
"38968",83,"retired","married","high.school","no","no","no","cellular","dec","thu",155,1,4,3,"success",-3,92.713,-33,0.72,5023.5,"yes"
"5113",22,"blue-collar","single","basic.6y","unknown","no","yes","telephone","may","fri",1073,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
"40078",34,"admin.","married","university.degree","no","yes","no","cellular","jul","thu",344,1,999,2,"failure",-1.7,94.215,-40.3,0.81,4991.6,"yes"
"38779",51,"self-employed","single","basic.9y","no","yes","no","cellular","nov","thu",104,1,999,0,"nonexistent",-3.4,92.649,-30.1,0.714,5017.5,"yes"
"36387",32,"admin.","married","university.degree","no","yes","yes","cellular","jun","tue",82,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,"yes"
"30343",20,"student","single","high.school","no","yes","no","cellular","apr","thu",615,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"yes"
"38977",60,"retired","married","university.degree","no","no","no","cellular","dec","fri",439,3,6,2,"success",-3,92.713,-33,0.718,5023.5,"yes"
"38487",72,"admin.","married","university.degree","unknown","no","yes","cellular","oct","tue",143,1,6,1,"success",-3.4,92.431,-26.9,0.728,5017.5,"yes"
"37804",62,"retired","married","professional.course","no","yes","no","cellular","aug","tue",531,3,6,1,"success",-2.9,92.201,-31.4,0.838,5076.2,"yes"
"37293",31,"admin.","married","high.school","no","no","yes","cellular","aug","mon",155,2,4,1,"success",-2.9,92.201,-31.4,0.884,5076.2,"yes"
"39386",49,"technician","divorced","professional.course","no","yes","no","cellular","mar","tue",236,4,3,1,"success",-1.8,93.369,-34.8,0.635,5008.7,"yes"
"14068",29,"blue-collar","single","basic.9y","no","no","no","cellular","jul","fri",822,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
"38075",70,"admin.","married","basic.4y","no","no","no","cellular","sep","tue",1962,1,999,2,"failure",-3.4,92.379,-29.8,0.77,5017.5,"yes"
"16184",27,"blue-collar","single","basic.6y","no","no","no","cellular","jul","tue",1508,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
"28503",30,"admin.","married","university.degree","no","yes","yes","cellular","apr","tue",111,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.423,5099.1,"yes"
"15952",39,"management","married","university.degree","unknown","yes","no","cellular","jul","mon",908,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes"
"35183",51,"blue-collar","married","basic.9y","unknown","no","no","cellular","may","fri",830,1,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"yes"
"38034",76,"retired","married","basic.4y","no","yes","no","cellular","sep","wed",259,2,3,1,"success",-3.4,92.379,-29.8,0.781,5017.5,"yes"
"41014",29,"admin.","single","high.school","no","no","no","telephone","oct","thu",330,2,6,1,"success",-1.1,94.601,-49.5,1.025,4963.6,"yes"
"35874",48,"entrepreneur","married","university.degree","no","yes","no","cellular","may","fri",316,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.259,5099.1,"yes"
"39550",37,"technician","married","professional.course","no","no","no","cellular","apr","thu",277,1,18,1,"success",-1.8,93.749,-34.6,0.659,5008.7,"yes"
"30133",27,"admin.","single","university.degree","no","no","no","cellular","apr","thu",523,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"yes"
"28205",34,"admin.","single","high.school","no","yes","yes","cellular","apr","tue",2299,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.453,5099.1,"yes"
"28522",28,"admin.","single","university.degree","no","yes","no","cellular","apr","tue",295,5,999,0,"nonexistent",-1.8,93.075,-47.1,1.423,5099.1,"yes"
"37294",33,"technician","single","basic.9y","no","yes","yes","cellular","aug","mon",289,1,999,2,"failure",-2.9,92.201,-31.4,0.884,5076.2,"yes"
"24503",35,"blue-collar","married","high.school","no","no","no","cellular","nov","mon",540,2,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"yes"
"36839",29,"admin.","single","high.school","no","yes","yes","cellular","jun","mon",89,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"yes"
"29371",48,"admin.","divorced","high.school","no","no","yes","cellular","apr","fri",2139,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes"
"36130",31,"blue-collar","married","basic.4y","no","no","no","cellular","may","wed",116,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.27,5099.1,"yes"
"30253",42,"services","married","high.school","no","yes","no","cellular","apr","thu",344,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"yes"
"37972",59,"admin.","married","unknown","no","no","yes","cellular","sep","mon",295,4,999,1,"failure",-3.4,92.379,-29.8,0.797,5017.5,"yes"
"38570",69,"retired","married","basic.4y","no","yes","no","cellular","oct","thu",124,1,999,0,"nonexistent",-3.4,92.431,-26.9,0.722,5017.5,"yes"
"40230",45,"management","married","university.degree","no","yes","no","cellular","jul","thu",138,2,6,2,"success",-1.7,94.215,-40.3,0.884,4991.6,"yes"
"38205",50,"unknown","married","unknown","no","no","no","cellular","oct","wed",209,1,8,3,"failure",-3.4,92.431,-26.9,0.74,5017.5,"yes"
"40455",65,"retired","married","professional.course","no","yes","no","cellular","aug","tue",261,1,6,3,"success",-1.7,94.027,-38.3,0.904,4991.6,"yes"
"17640",45,"self-employed","divorced","university.degree","no","no","yes","cellular","jul","mon",890,4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
"12265",34,"admin.","divorced","university.degree","no","no","no","telephone","jul","thu",676,1,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,"yes"
"27705",44,"blue-collar","single","professional.course","no","no","no","cellular","mar","mon",239,1,999,0,"nonexistent",-1.8,92.843,-50,1.811,5099.1,"yes"
"38421",42,"blue-collar","married","professional.course","no","no","no","cellular","oct","wed",287,1,999,0,"nonexistent",-3.4,92.431,-26.9,0.735,5017.5,"yes"
"40798",58,"admin.","married","high.school","no","no","no","cellular","sep","thu",337,1,6,1,"success",-1.1,94.199,-37.5,0.878,4963.6,"yes"
"22805",35,"management","divorced","university.degree","no","no","no","cellular","aug","mon",472,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"yes"
"39445",80,"housemaid","married","basic.4y","no","yes","yes","cellular","apr","tue",232,1,12,1,"success",-1.8,93.749,-34.6,0.644,5008.7,"yes"
"39341",30,"student","single","unknown","no","no","no","cellular","mar","thu",101,1,14,1,"success",-1.8,93.369,-34.8,0.635,5008.7,"yes"
"37076",29,"student","single","high.school","no","yes","no","cellular","jul","thu",253,2,999,0,"nonexistent",-2.9,92.469,-33.6,1.018,5076.2,"yes"
"38797",32,"self-employed","married","university.degree","no","no","no","cellular","nov","thu",707,2,3,2,"success",-3.4,92.649,-30.1,0.714,5017.5,"yes"
"40197",72,"retired","married","basic.4y","no","yes","no","cellular","jul","mon",268,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.87,4991.6,"yes"
"1764",24,"services","single","high.school","no","yes","no","telephone","may","fri",654,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"yes"
"9853",53,"blue-collar","divorced","basic.4y","no","no","no","telephone","jun","wed",706,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"yes"
"2065",39,"admin.","married","university.degree","no","no","no","telephone","may","mon",744,6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
"27403",41,"self-employed","married","professional.course","unknown","yes","no","cellular","nov","fri",1571,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"yes"
"35956",36,"admin.","married","university.degree","no","yes","no","cellular","may","mon",1064,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"yes"
"41126",37,"technician","single","professional.course","no","yes","no","cellular","nov","wed",224,1,999,0,"nonexistent",-1.1,94.767,-50.8,1.044,4963.6,"yes"
"29982",75,"retired","married","basic.4y","no","no","no","cellular","apr","tue",109,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"yes"
"39079",31,"admin.","married","professional.course","no","no","yes","cellular","dec","mon",367,2,999,1,"failure",-3,92.713,-33,0.709,5023.5,"yes"
"18516",28,"admin.","single","university.degree","no","no","no","cellular","jul","thu",727,2,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"yes"
"38238",42,"management","single","university.degree","no","yes","no","cellular","oct","mon",105,1,999,0,"nonexistent",-3.4,92.431,-26.9,0.743,5017.5,"yes"
"37566",58,"blue-collar","divorced","basic.4y","no","no","no","cellular","aug","fri",186,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.869,5076.2,"yes"
"36266",32,"technician","single","university.degree","no","no","no","cellular","jun","mon",1048,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,"yes"
"40611",30,"admin.","single","high.school","no","no","no","cellular","sep","fri",219,3,6,1,"success",-1.1,94.199,-37.5,0.883,4963.6,"yes"
"27828",19,"student","single","basic.9y","no","yes","no","cellular","mar","fri",126,4,999,0,"nonexistent",-1.8,92.843,-50,1.64,5099.1,"yes"
"5416",46,"blue-collar","married","basic.4y","no","yes","no","telephone","may","fri",1392,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
"29970",54,"admin.","married","university.degree","no","yes","yes","cellular","apr","tue",235,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes"
"38713",41,"admin.","married","university.degree","no","no","no","telephone","nov","tue",234,2,3,1,"success",-3.4,92.649,-30.1,0.715,5017.5,"yes"
"37537",36,"management","married","basic.6y","no","yes","yes","cellular","aug","thu",354,3,999,0,"nonexistent",-2.9,92.201,-31.4,0.873,5076.2,"yes"
"39305",52,"technician","married","basic.9y","no","no","no","cellular","mar","wed",272,3,999,0,"nonexistent",-1.8,93.369,-34.8,0.644,5008.7,"yes"
"36748",47,"admin.","single","university.degree","no","yes","no","cellular","jun","mon",243,4,999,0,"nonexistent",-2.9,92.963,-40.8,1.281,5076.2,"yes"
"29563",34,"management","married","university.degree","no","yes","yes","cellular","apr","mon",107,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes"
"18571",28,"services","married","high.school","no","no","no","cellular","jul","thu",612,2,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"yes"
"6902",39,"admin.","married","university.degree","no","yes","no","telephone","may","thu",543,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
"37761",39,"admin.","married","university.degree","no","yes","yes","cellular","aug","fri",343,2,14,1,"success",-2.9,92.201,-31.4,0.849,5076.2,"yes"
"27760",34,"technician","single","professional.course","no","no","no","cellular","mar","fri",229,1,999,0,"nonexistent",-1.8,92.843,-50,1.726,5099.1,"yes"
"28583",66,"retired","married","basic.4y","no","yes","no","cellular","apr","wed",512,11,999,0,"nonexistent",-1.8,93.075,-47.1,1.415,5099.1,"yes"
"36354",32,"admin.","married","university.degree","no","no","no","cellular","jun","tue",596,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,"yes"
"33434",28,"technician","single","basic.9y","no","yes","no","cellular","may","tue",409,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"yes"
"34166",42,"technician","single","professional.course","no","no","no","cellular","may","wed",531,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"yes"
"21932",31,"unemployed","married","university.degree","no","yes","no","cellular","aug","wed",763,9,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"yes"
"17366",47,"technician","single","professional.course","no","yes","no","cellular","jul","mon",365,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
"38463",34,"admin.","married","university.degree","no","no","no","cellular","oct","fri",281,1,999,2,"failure",-3.4,92.431,-26.9,0.73,5017.5,"yes"
"30032",37,"services","single","high.school","no","yes","no","cellular","apr","wed",165,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes"
"3507",30,"admin.","single","high.school","no","no","yes","telephone","may","thu",892,4,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
"39066",21,"student","single","university.degree","no","yes","no","cellular","dec","fri",379,3,6,1,"success",-3,92.713,-33,0.71,5023.5,"yes"
"38271",22,"student","single","high.school","no","yes","no","cellular","oct","tue",210,1,6,1,"success",-3.4,92.431,-26.9,0.742,5017.5,"yes"
"39299",66,"retired","married","high.school","no","unknown","unknown","cellular","mar","tue",881,3,999,1,"failure",-1.8,93.369,-34.8,0.646,5008.7,"yes"
"26690",34,"self-employed","married","illiterate","no","yes","no","cellular","nov","thu",488,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes"
"40133",29,"admin.","single","high.school","no","yes","no","cellular","jul","tue",272,3,6,1,"success",-1.7,94.215,-40.3,0.835,4991.6,"yes"
"19529",34,"technician","divorced","university.degree","no","yes","yes","cellular","aug","thu",526,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"yes"
"17275",52,"services","married","high.school","unknown","yes","no","cellular","jul","fri",946,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
"41004",37,"management","married","university.degree","no","yes","no","cellular","oct","thu",150,3,5,5,"success",-1.1,94.601,-49.5,1.025,4963.6,"yes"
"4900",45,"admin.","divorced","university.degree","no","no","no","telephone","may","wed",681,3,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"yes"
"39042",85,"retired","divorced","basic.4y","unknown","yes","no","cellular","dec","mon",321,3,6,1,"success",-3,92.713,-33,0.715,5023.5,"yes"
"19277",37,"technician","single","high.school","no","yes","yes","cellular","aug","wed",763,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"yes"
"27769",38,"technician","married","professional.course","no","yes","no","cellular","mar","fri",207,2,7,1,"success",-1.8,92.843,-50,1.726,5099.1,"yes"
"130",41,"technician","married","professional.course","unknown","yes","no","telephone","may","mon",579,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
"1637",60,"housemaid","married","high.school","unknown","no","no","telephone","may","fri",929,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"yes"
"38598",18,"student","single","basic.6y","no","no","yes","cellular","oct","fri",368,2,999,0,"nonexistent",-3.4,92.431,-26.9,0.72,5017.5,"yes"
"40763",23,"student","single","basic.9y","no","yes","no","cellular","sep","thu",954,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"yes"
"39662",39,"services","married","high.school","no","yes","no","cellular","may","thu",328,2,6,3,"success",-1.8,93.876,-40,0.683,5008.7,"yes"
"13835",30,"services","married","high.school","no","yes","no","cellular","jul","fri",812,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
"27943",32,"admin.","single","university.degree","no","yes","no","cellular","mar","fri",271,2,999,0,"nonexistent",-1.8,92.843,-50,1.531,5099.1,"yes"
"39505",73,"retired","single","professional.course","no","no","no","cellular","apr","fri",291,1,6,3,"success",-1.8,93.749,-34.6,0.645,5008.7,"yes"
"34841",32,"technician","single","professional.course","no","no","no","cellular","may","fri",153,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"yes"
"40788",33,"admin.","married","university.degree","no","yes","yes","telephone","sep","wed",396,2,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"yes"
"26247",32,"blue-collar","single","basic.9y","no","yes","no","cellular","nov","thu",276,1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"yes"
"32806",26,"admin.","single","high.school","no","no","no","cellular","may","mon",610,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"yes"
"35434",44,"blue-collar","single","basic.9y","no","yes","no","cellular","may","mon",536,2,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,"yes"
"37705",37,"admin.","divorced","university.degree","no","no","no","cellular","aug","thu",329,3,9,1,"success",-2.9,92.201,-31.4,0.851,5076.2,"yes"
"37672",35,"technician","married","professional.course","no","no","no","cellular","aug","tue",441,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.859,5076.2,"yes"
"40031",48,"admin.","single","university.degree","no","yes","no","cellular","jul","fri",194,2,3,1,"success",-1.7,94.215,-40.3,0.79,4991.6,"yes"
"10545",38,"admin.","single","university.degree","unknown","no","no","telephone","jun","tue",556,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"yes"
"38078",24,"technician","married","university.degree","no","yes","yes","cellular","sep","tue",89,2,3,1,"success",-3.4,92.379,-29.8,0.77,5017.5,"yes"
"40654",44,"management","married","university.degree","no","no","no","cellular","sep","wed",210,1,3,3,"success",-1.1,94.199,-37.5,0.88,4963.6,"yes"
"40363",35,"technician","married","university.degree","no","yes","no","cellular","aug","wed",182,1,6,3,"failure",-1.7,94.027,-38.3,0.9,4991.6,"yes"
"39234",25,"unemployed","married","high.school","no","yes","no","cellular","mar","wed",436,2,6,1,"success",-1.8,93.369,-34.8,0.651,5008.7,"yes"
